created_at,user.name,user.description,text,extended_tweet.full_text,entities.hashtags
Fri Jul 03 14:07:36 +0000 2020,Lara Destino,"Antipatica a molti, rompiscatole con chi merita, difficile da etichettare, apprezzabile da pochi.","Articolo d'approfondimento che va letto per intero.

#Omotransfobia, il difficile cammino e le polemiche sulla legg… https://t.co/fr6UGfQpsw","Articolo d'approfondimento che va letto per intero.

#Omotransfobia, il difficile cammino e le polemiche sulla legge che vieta l’odio contro omosessuali e trans https://t.co/pDpHeQyv7Q via @tpi","[{'text': 'Omotransfobia', 'indices': [53, 67]}]"
Fri Jul 03 16:07:15 +0000 2020,michele,fuck off,il mio prof. di filologia è stato al pride di napoli amoreeee😭 e ha pubblicato la foto assieme alla prof. frociarola dell'altro corso,,[]
Fri Jul 03 17:00:31 +0000 2020,Matthew Der BarlafüssenⒷ💩👭🌈👬💩,"Il muro del sovranismo sta crollando? Allora spero che cada in testa a voi globalisti euroinomani. 《cit: Matthew Der Barlafüßen》 

[ (s) = live by staff ]","@granlombard Nulla, a meno che gli lgbt dimostrino che dall'unione tra due individui dello stesso sesso può nascere una creatura",,[]
Sat Jul 04 08:47:16 +0000 2020,Marco Florean 🇮🇹✋🏻⚔️🏴‍☠️,anticomunista puro sangue patriota da generazioni,@Deputatipd @pdnetwork Non c’è nessun problema con la omotransfobia sono loro stessi che la creano e voi che ne dat… https://t.co/f5fxkC5OBJ,@Deputatipd @pdnetwork Non c’è nessun problema con la omotransfobia sono loro stessi che la creano e voi che ne date risalto. Ma che diamine i ricchioni i travestiti sono sempre esistiti!!!!,[]
Sat Jul 04 10:37:23 +0000 2020,Dario,"24 anni - Studente di Medicina. Appassionato di scienze e politica.
Leggo per legittima difesa.",@matteosalvinimi Veramente la legge contro l'omotransfobia non vieta a chiunque di esprimersi in modo contrario all… https://t.co/65hmFQJOcB,"@matteosalvinimi Veramente la legge contro l'omotransfobia non vieta a chiunque di esprimersi in modo contrario alle adozioni per le coppie dello stesso sesso.
Semplicemente sancisce con più incisività i bastardi trogloditi ignoranti che urlano ""froci"", ""contronatura"", ""deviati"" agli innamorati",[]
Sat Jul 04 11:13:12 +0000 2020,Counz,"Calciofilo. Eterno vedovo di Ibra, in lotta contro i gobbi. “Forza, lotta, vincerai non ti lasceremo mai.”❤️🖤","Quindi sono chi è negro, frocio e comunista può essere orgoglioso di esserlo? Io devo sentirmi una merda ahaa",,[]
Sat Jul 04 14:08:57 +0000 2020,Cecco Angiolieri,"pazzoide di mezza estate.

Sono LGBT friendly ma odio gli arcobaleni quindi la mia è una vita d'inferno :D",@iamexemi @EneaMelandri Di base era una serie a tema gay-man non a tema lgbt per cui ci sta che i trans non fossero… https://t.co/06jxQXMrYf,@iamexemi @EneaMelandri Di base era una serie a tema gay-man non a tema lgbt per cui ci sta che i trans non fossero rappresentati e che le lesbiche non ci fossero spesso,[]
Sat Jul 04 19:48:11 +0000 2020,𝐓𝐫𝐚𝐬𝐡𝐦𝐨𝐮𝐭𝐡🎈,"Noah🏳️‍🌈


































































ᴍᴏᴠɪᴇꜱ ᴅᴏɴ'ᴛ ᴄʀᴇᴀᴛᴇ ᴘꜱʏᴄʜᴏꜱ
ᴍᴏᴠɪᴇꜱ ᴍᴀᴋᴇ ᴘꜱʏᴄʜᴏꜱ ᴍᴏʀᴇ ᴄʀᴇᴀᴛɪᴠᴇ!",Oh certo perché i TUOI diritti sono a rischio e io invece da ragazzo trans e pansessuale sono così al sicuro che po… https://t.co/7mdy6Yw74y,"Oh certo perché i TUOI diritti sono a rischio e io invece da ragazzo trans e pansessuale sono così al sicuro che potrei andare benissimo in giro con un cartello addosso con scritto ""ciao sono trans"" ma ragionate prima di parlare o no?",[]
Sat Jul 04 20:43:52 +0000 2020,"Soltanto la Roma, il blog.",Il miglior blog sulla As Roma (anche perché altri non ce ne sono),"Peggio di Pallotta ci sono solo le ciance travestite da indiscrezioni su anonimi acquirenti pronti a comprare la #AsRoma. 

Becchime.",,"[{'text': 'AsRoma', 'indices': [113, 120]}]"
Sun Jul 05 06:14:13 +0000 2020,Ζεύς 🇮🇹 ♂,Leuropa è come la mafia: si esce solo a piedi avanti. Kronos vive.,"Queste iniziative di far giocare i trans negli sport femminili puzzano di omofobia lontano un miglio.
Dietro a ques… https://t.co/d4CvPVvAq8","Queste iniziative di far giocare i trans negli sport femminili puzzano di omofobia lontano un miglio.
Dietro a queste assurdità ci sono astuti reazionari.",[]
Sun Jul 05 10:50:17 +0000 2020,アリス ⁷,"700 years, we’ll never die ♡","leggete, grazie.
e ci tengo a dire che il fandom è vario, ci sono i maschi, le persone trans e non queer!",,[]
Sun Jul 05 18:08:22 +0000 2020,Pietro Woller,3 ellle,"Qui Selvaggia Lucarelli dà della trans a una ragazza.

Invidia, #Omofobia, stupidità?
Suo figlio lo sa? Se ne vergo… https://t.co/oZQQuEA4XL","Qui Selvaggia Lucarelli dà della trans a una ragazza.

Invidia, #Omofobia, stupidità?
Suo figlio lo sa? Se ne vergogna?

https://t.co/jXn62j66vU","[{'text': 'Omofobia', 'indices': [64, 73]}]"
Mon Jul 06 08:33:42 +0000 2020,Romani prophetam,"Italian, born in Rome, what else to add?",@ClaudioSeganti1 @biif ho sentito di un/a trans in svezia che ha denunciato un ragazzo per omofobia perchè ha rifiu… https://t.co/oGEk5lKs3h,@ClaudioSeganti1 @biif ho sentito di un/a trans in svezia che ha denunciato un ragazzo per omofobia perchè ha rifiutato la sua compagnia....tra poco se diremo che non vogliamo prenderlo nel culo saremo arrestati! https://t.co/CDTFsu3T8t,[]
Mon Jul 06 09:25:31 +0000 2020,𝓔𝓶𝓹𝓪𝓽𝓮𝓲𝓪 CEO of HDR,||εμπαθεία||Writer|Dreamer|Artist|fan account|@juventusfc🤍🖤and @FCBarcelona💙❤️ addicted||LB19|PP6||In love with @PauDybala_JR e @G_Higuain||,E soprattutto bocca mia taci di fronte a “Le PErsOnE trAns sN a VOlTe gUidAtE dAll’OmFoBIA qUAnDo dEcIdDonO dI inIZ… https://t.co/Wdy6zDkG5u,E soprattutto bocca mia taci di fronte a “Le PErsOnE trAns sN a VOlTe gUidAtE dAll’OmFoBIA qUAnDo dEcIdDonO dI inIZiArE lA trAnSiZiOnE” MA PORCODIOO,[]
Mon Jul 06 10:09:21 +0000 2020,SST,"Analista sociale. Esercito tra mille censure e minacce un fiero, documentato e argomentato antifemminismo. Proprio perché amo le donne. Blog: https://t.co/daGbvOMbBl","@luca_pellizzola @BarbieXanax Quali diritti umani sarebbero negati a omo, trans eccetera? Non possono votare? Vengo… https://t.co/1il1YN77t1","@luca_pellizzola @BarbieXanax Quali diritti umani sarebbero negati a omo, trans eccetera? Non possono votare? Vengono torturati e rinchiusi in campi di concentramento? Gli viene negato (per legge) il lavoro?
La negazione della verità è alla base dei totalitarismi. Ieri era la razza, oggi l'identità di genere.",[]
Mon Jul 06 11:38:57 +0000 2020,Porno,All my life I wanted to look like Elizabeth Taylor. Now Elizabeth Taylor looks like me,"Ami Harry Potter ma la transfobia di JK Rowling ti disgusta?

Una donazione al Movimento Identità Trans è un modo e… https://t.co/EUgZmOJUBV","Ami Harry Potter ma la transfobia di JK Rowling ti disgusta?

Una donazione al Movimento Identità Trans è un modo efficace per aiutare le persone trans colpite dal suo odio🏳️‍🌈✊

Si può donare con PayPal, carta di credito o bonifico. Ogni donazione conta
👉https://t.co/eIDsMnLFLD https://t.co/naaVAaplVT",[]
Mon Jul 06 11:39:00 +0000 2020,Porno,All my life I wanted to look like Elizabeth Taylor. Now Elizabeth Taylor looks like me,Vuoi conoscere meglio la storia della prima associazione trans e una delle più antiche associazioni LGBTQ italiane?… https://t.co/HUNoWgDkOC,"Vuoi conoscere meglio la storia della prima associazione trans e una delle più antiche associazioni LGBTQ italiane?
⬇️
https://t.co/GyKoO4cgl8 https://t.co/u2PnhwtjUd",[]
Mon Jul 06 13:26:52 +0000 2020,𝗟𝗮 𝘁𝗮𝘇𝘇𝗮 𝗱𝗶 𝗦𝗲𝘂𝗻𝗴𝗵𝘆𝘂𝗻,𝗧𝗵𝗶𝘀 𝗮𝗰𝗰𝗼𝘂𝗻𝘁 𝗶𝘀 𝗮 𝗦𝗼𝗻𝗴 𝗝𝗶𝘆𝗮𝗻𝗴 𝗮𝗻𝗱 𝗫𝗶𝗮𝗼 𝗫𝗶𝗻𝗴𝗰𝗵𝗲𝗻 𝗹𝗼𝘃𝗲 𝗯𝗼𝘁🎐 Matching w/ @bang_miii13| fan account,Pensando a namtan ed earth che stanno sostenendo la comunità lgbt e la proposta dei matrimoni dello stesso sesso co… https://t.co/8Ad3BMvn36,Pensando a namtan ed earth che stanno sostenendo la comunità lgbt e la proposta dei matrimoni dello stesso sesso con i vari rt da ieri devo crepare per loro,[]
Mon Jul 06 13:54:14 +0000 2020,yaku 🏳️‍⚧️ watch utena,ɢʀᴀɴᴛ ᴍᴇ ᴛʜᴇ ᴘᴏᴡᴇʀ ᴛᴏ ʙʀɪɴɢ ᴛʜᴇ ᴡᴏʀʟᴅ ʀᴇᴠᴏʟᴜᴛɪᴏɴ,se pensate che trans si diventa e che ci danno gli ormoni come caramelle siete al pari dei boomer complottari del 5g,,[]
Mon Jul 06 13:59:39 +0000 2020,Ettore Menguzzo,Consultant (banking) and bass/guitar player.,"@ilGatt0Pardo Se dello stesso sesso si, è avantissimo nella lotto LGBT, e discrimina gli etero....",,[]
Mon Jul 06 18:33:16 +0000 2020,Dax,Primo firmatario della petizione per 'curriculum' invariabile al plurale - Ministro per la lotta alla #nostalgiorrea,@sciarlotta Sorridi e non fa la frocia tormentªtª,,[]
Mon Jul 06 21:35:06 +0000 2020,Salvo,"🇺🇲🇮🇱

Opinioni serie e pacate qua 👇

https://parler.com/profile/Salvo94/posts",Secondo voi enzo arlotta è frocio? E se sì lo dovremmo chiamare :,,[]
Tue Jul 07 09:14:54 +0000 2020,massimo chiattelli,non avere mai paura dei no.,Certo se vi fate la guerra tra di voi froci. Che la famo a fare sta legge contro l omofobia . E per i commentatori… https://t.co/DJIkuTAB7I,"Certo se vi fate la guerra tra di voi froci. Che la famo a fare sta legge contro l omofobia . E per i commentatori sono un gay conclamato . Ma vorrei che se esco con il mio compagno , di non essere aggredito o peggio da chi non ci ama.  Buona litigata tra di noi parrocchiani.",[]
Tue Jul 07 10:51:09 +0000 2020,Alessandro Masiello,uno come tanti,"Primario accusato di omofobia sospeso: ""Vedi se devo operare sto frocio di m..."" https://t.co/fvelt2orbp🤦🏻‍♂️🤦🏻‍♂️… https://t.co/YXd4Lv8Hcs","Primario accusato di omofobia sospeso: ""Vedi se devo operare sto frocio di m..."" https://t.co/fvelt2orbp🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️tutto questo nel 2020!!! E nn da persone ingnoranti, ma da un chirurgo!😞",[]
Tue Jul 07 11:12:22 +0000 2020,baby v 🦊,"under patriarchy, every woman is a victim, past, present and future.","comunque siete ridicoli a sbattere le persone trans tra comunità lgbt e femminismo come cazzo fa comodo a voi, ma n… https://t.co/GftULwVE6i","comunque siete ridicoli a sbattere le persone trans tra comunità lgbt e femminismo come cazzo fa comodo a voi, ma non vi venga mai in mente di lasciar loro un proprio spazio che davvero li rappresenti e tenga conto sul serio delle loro problematiche",[]
Tue Jul 07 11:38:21 +0000 2020,enristradi,"Social media coso. Qui faccio introspezione. Musica, politica, merendine - in ordine variabile.","Nel pubblicare una notizia su un episodio di omofobia il titolista de @LaStampa, indeciso se censurare ""frocio"" o ""… https://t.co/FsmaTZogVy","Nel pubblicare una notizia su un episodio di omofobia il titolista de @LaStampa, indeciso se censurare ""frocio"" o ""merda"", sceglie di censurare la seconda https://t.co/ECoWi2gMyV",[]
Tue Jul 07 11:44:39 +0000 2020,ardecade,,"Quando censurano merda, ma non frocio. A quanto pare le parole offensive non hanno tutte lo stesso peso. #LGBT https://t.co/hg1W4ORyHl",,"[{'text': 'LGBT', 'indices': [105, 110]}]"
Tue Jul 07 11:56:14 +0000 2020,Pelucha_Melchizedec 💚🗿🇮🇹.⭐️⭐️⭐️,"Researcher.
(with fire balls and true love)🏵","@OnlyHipStarr @Javiscon1 Veramente siete voi che fate tutta una zuppa... 
bisex trans cir e queer 
Ecc ecc ecc 
E t… https://t.co/3bEwuqwKjh","@OnlyHipStarr @Javiscon1 Veramente siete voi che fate tutta una zuppa... 
bisex trans cir e queer 
Ecc ecc ecc 
E tra di voi vi insultate pure 😂😂😂😂
Per non parlare dell’eterofobia Dilagante... ! https://t.co/l8a1gBFwzb",[]
Tue Jul 07 12:05:03 +0000 2020,Selamet96,,"@haters_juve Ma, il tweet non ha nessun senso, la comunità lgbt mica ha criticato Platinette per il suo travestitis… https://t.co/oxyYpE3u4I","@haters_juve Ma, il tweet non ha nessun senso, la comunità lgbt mica ha criticato Platinette per il suo travestitismo o l’omosessualità. Quindi non si capisce perché la legge dovrebbe essere inutile, legge che tutela tra l’altro qualsiasi orientamento sessuale.",[]
Tue Jul 07 12:41:38 +0000 2020,Simone Alliva,"Giornalista.
Scrivo cose che forse hai letto: ""L'Espresso"", HuffPost Italia, Adnkronos (Interni-Giustizia), Esquire. 
Un libro ""Caccia All'Omo"" (Fandango Libri)","#omofobia Un 24enne ha tentato il suicidio nel milanese. Gli davano del frocio.
A Sesto San Giovanni, era salito su… https://t.co/AQuOPBVOmP","#omofobia Un 24enne ha tentato il suicidio nel milanese. Gli davano del frocio.
A Sesto San Giovanni, era salito su un'impalcatura di un palazzo alta 12metri, minacciando di lanciarsi. Approfittando della distrazione durante il colloquio i carabinieri lo hanno bloccato con forza","[{'text': 'omofobia', 'indices': [0, 9]}]"
Tue Jul 07 12:58:03 +0000 2020,Yukiomishima 🇮🇹➡🇮🇹,Italiano Nazionalista  anticomunista .IL COMUNISMO É L' IDEOLOGIA DEL BESTIAME BOVINO... NON HO MAI AVUTO COMPAGNI NEANCHE A SCUOLA,#LGBT... Occhio fino o #finocchio ortaggio con perizoma e tacchi a spillo https://t.co/PbkmlxQ0Bn,,"[{'text': 'LGBT', 'indices': [0, 5]}, {'text': 'finocchio', 'indices': [23, 33]}]"
Tue Jul 07 12:58:54 +0000 2020,🇮🇹 Matteo 🇪🇺,"Tornano tutti, anche solo per dirti che non torneranno- BLΛƆKPIИK n.1 stanning fan - join us on Kpop Telegram channel","Fate sapere al finocchio fascista anzi ai finocchi fascisti che una legge contro l’omofobia serve, con buona pace l… https://t.co/cDlJ2F7EkQ","Fate sapere al finocchio fascista anzi ai finocchi fascisti che una legge contro l’omofobia serve, con buona pace loro, di Salvini e della Meloni. https://t.co/iFTYsP2yBd",[]
Tue Jul 07 15:34:45 +0000 2020,Adriana ADP J.Genus ⚪️ ⚫️ 🇮🇹 🇮🇹,"JUVENTINA prima di DX dopo. Amo la buona musica e cucinare. Odio gli haters di qualsiasi tipo, squadra o partito essi siano. Rispetto e tolleranza sempre.",Quindi il problema in questo titolo è la parola frocio e non il medico? sti czz!!! #lgbt #Platinette,,"[{'text': 'lgbt', 'indices': [83, 88]}, {'text': 'Platinette', 'indices': [89, 100]}]"
Tue Jul 07 15:42:23 +0000 2020,Mauri b.,rompiscatole logorroico. Instagram maurizio_bugli,"Come diceva la.barzelletta se hai i soldi sei gay ,se sei povero sei frocio #LGBT",,"[{'text': 'LGBT', 'indices': [76, 81]}]"
Tue Jul 07 15:51:29 +0000 2020,duxduxdux,Negro di rabbia,"#LGBT ora fanno pure la legge per i froci, domani la legge a favore di chi stupra i bambini e fa sesso con gli animali. Vergogna. 🤢",,"[{'text': 'LGBT', 'indices': [0, 5]}]"
Tue Jul 07 16:26:08 +0000 2020,Specialcla,Se non sapete cos’è l’ironia lasciate perdere. 🖤💙 #team14stronzi,"@CarlottaGaia No, no, non si può, massimo 5/6 e possibilmente dello stesso sesso.",,[]
Tue Jul 07 17:04:39 +0000 2020,riello🥰🌚🌈,milano || 18 yo 🌸🏳️‍🌈 i’m kinda tryin’ to be an artist,"@Emanuele_DM_ @Stokkx_ ""hanno già diritti come gli etero"" va bene campione. vallo a dire ai ragazzi gay o trans che… https://t.co/QOYK7dSlA6","@Emanuele_DM_ @Stokkx_ ""hanno già diritti come gli etero"" va bene campione. vallo a dire ai ragazzi gay o trans che non possono avere un lavoro, una casa, adottare dei figli o avere assistenze mediche.",[]
Tue Jul 07 17:37:54 +0000 2020,Serena06,technology,"Ma sono seri? Censurare ""merda"" e non frocio!? #LGBT https://t.co/RodJcGR6LD",,"[{'text': 'LGBT', 'indices': [47, 52]}]"
Tue Jul 07 19:13:40 +0000 2020,eva ; black lives matter,"harry 2nd of april,, milan💘",@LudovicaLicari Da facente parte della comunità LGBT+ credo semplicemente che il termine frocio sia attribuito a qu… https://t.co/G36VwvO9KX,@LudovicaLicari Da facente parte della comunità LGBT+ credo semplicemente che il termine frocio sia attribuito a qualcuno negativamente perche ci sono queste persone ignoranti che credono che sia una cosa offensiva quando (almeno secondo me) non lo è. A volte ci si scherza anche sopra tra noi,[]
Tue Jul 07 19:15:32 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,Mauro Coruzzi e le assurdità contro di diritti della comunità LGBT: Nelle coppie dello stesso sesso che si sono spo… https://t.co/RnUSdKXBDK,"Mauro Coruzzi e le assurdità contro di diritti della comunità LGBT: Nelle coppie dello stesso sesso che si sono sposate, e ne conosco tante, non vedo l'esigenza di diventare genitori. Sembra più un mantra, ... https://t.co/w4Rsd0PZQT",[]
Tue Jul 07 20:43:45 +0000 2020,Carla Di Veroli,"Antifascista, contro omofobia, xenofobia, misoginia, antisemitismo, antisionismo. No BdS. Profilo Salvini Free. ""Sono una piccola ape furibonda"", Alda Merini","Per inciso: il “frocio di m.” era il paziente che stava operando e già in anestesia totale #omofobia #7luglio

“Gua… https://t.co/fWG6cK2nVc","Per inciso: il “frocio di m.” era il paziente che stava operando e già in anestesia totale #omofobia #7luglio

“Guardate se devo operare sto frocio di m...”: sospeso primario nel Varesotto https://t.co/nFIh29DyJK","[{'text': 'omofobia', 'indices': [91, 100]}, {'text': '7luglio', 'indices': [101, 109]}]"
